Gene,DRR127476_bin.16,DRR127514_bin.3,DRR127619_bin.11,DRR127718_bin.11,DRR127720_bin.6,DRR127752_bin.18_sub,DRR127755_bin.21,MH_sensitive_DRR127478_SemiBin_56,MH_sensitive_DRR127532_SemiBin_33,MH_sensitive_DRR127537_SemiBin_56,MH_sensitive_DRR127557_SemiBin_47,MH_sensitive_DRR127567_SemiBin_19,MH_sensitive_DRR127647_SemiBin_28,MH_sensitive_DRR127692_SemiBin_11,MH_sensitive_DRR127708_SemiBin_52,MH_sensitive_DRR127721_SemiBin_53,MH_sensitive_DRR127736_SemiBin_32,MH_sensitive_DRR127751_SemiBin_5,MH_sensitive_DRR171465_SemiBin_39,gene_name,VFG_ID,gene_description,VF_ID,VFC_ID,organism
gnl|Prokka|KAGGKOGE_03263,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,gnl|Prokka|KAGGKOGE_03263,VFG033587(gb|WP_000723931), Type III secretion system secretin EscC ,TTSS (VF0172),Effector delivery system (VFC0086),[Escherichia coli O127:H6 str. E2348/69]
gnl|Prokka|KAGGKOGE_03264,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,gnl|Prokka|KAGGKOGE_03264,VFG033585(gb|WP_001063680), Type III secretion system secretion switch protein SepD ,TTSS (VF0191),Effector delivery system (VFC0086),[Escherichia coli O111:H- str. 11128]
gnl|Prokka|KAGGKOGE_03265,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,gnl|Prokka|KAGGKOGE_03265,VFG000817(gb|WP_000716189), Type III secretion system inner MS ring protein EscJ ,TTSS (VF0191),Effector delivery system (VFC0086),[Escherichia coli O157:H7 str. EDL933]
gnl|Prokka|KAGGKOGE_03266,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,gnl|Prokka|KAGGKOGE_03266,VFG000816(gb|WP_001302733), Type III secretion system inner rod component EscI ,TTSS (VF0191),Effector delivery system (VFC0086),[Escherichia coli O157:H7 str. EDL933]
gnl|Prokka|KAGGKOGE_03267,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,gnl|Prokka|KAGGKOGE_03267,VFG000815(gb|WP_000386949), Type III secretion system effector EspZ ,TTSS secreted effectors (VF1110),Effector delivery system (VFC0086),[Escherichia coli O157:H7 str. EDL933]
gnl|Prokka|KAGGKOGE_03268,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,gnl|Prokka|KAGGKOGE_03268,VFG000814(gb|WP_001050992), chaperone for SepL ,TTSS (VF0191),Effector delivery system (VFC0086),[Escherichia coli O157:H7 str. EDL933]
gnl|Prokka|KAGGKOGE_03269,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,gnl|Prokka|KAGGKOGE_03269,VFG033545(gb|WP_001037821), Type III secretion system major export apparatus protein ,TTSS (VF0172),Effector delivery system (VFC0086),[Escherichia coli O127:H6 str. E2348/69]
gnl|Prokka|KAGGKOGE_03270,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,gnl|Prokka|KAGGKOGE_03270,VFG033536(gb|WP_000622543), ATPase EscN ,TTSS (VF0172),Effector delivery system (VFC0086),[Escherichia coli O127:H6 str. E2348/69]
gnl|Prokka|KAGGKOGE_03271,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,gnl|Prokka|KAGGKOGE_03271,VFG000811(gb|WP_001062956), positive regulator EscO ,TTSS (VF0191),Effector delivery system (VFC0086),[Escherichia coli O157:H7 str. EDL933]
gnl|Prokka|KAGGKOGE_03272,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,gnl|Prokka|KAGGKOGE_03272,VFG033511(gb|WP_000803678), Type III secetion system C ring protein EscQ ,TTSS (VF0172),Effector delivery system (VFC0086),[Escherichia coli O127:H6 str. E2348/69]
gnl|Prokka|KAGGKOGE_03273,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,gnl|Prokka|KAGGKOGE_03273,VFG033729(gb|WP_012579020), Type III secretion system effector EspH  RhoGEF Inhibitor ,TTSS secreted effectors (VF1111),Effector delivery system (VFC0086),[Escherichia coli O127:H6 str. E2348/69]
gnl|Prokka|KAGGKOGE_03274,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,gnl|Prokka|KAGGKOGE_03274,VFG033502(gb|WP_001005220), CesF  chaperone for EspF ,TTSS (VF0172),Effector delivery system (VFC0086),[Escherichia coli O127:H6 str. E2348/69]
gnl|Prokka|KAGGKOGE_03276,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,gnl|Prokka|KAGGKOGE_03276,VFG033746(gb|WP_001339882), translocated intimin receptor protein ,TTSS secreted effectors (VF1111),Effector delivery system (VFC0086),[Escherichia coli O127:H6 str. E2348/69]
gnl|Prokka|KAGGKOGE_03277,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,gnl|Prokka|KAGGKOGE_03277,VFG033493(gb|WP_000098791), multieffector chaperone ,TTSS (VF0172),Effector delivery system (VFC0086),[Escherichia coli O127:H6 str. E2348/69]
gnl|Prokka|KAGGKOGE_03278,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,gnl|Prokka|KAGGKOGE_03278,VFG033063(gb|WP_000627900), intimin type epsilon ,Intimin (VF0202),Effector delivery system (VFC0086),[Escherichia coli O103:H2 str. 12009]
gnl|Prokka|KAGGKOGE_03279,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,gnl|Prokka|KAGGKOGE_03279,VFG033484(gb|WP_000953248), Type III secretion system outer MS ring protein EscD ,TTSS (VF0172),Effector delivery system (VFC0086),[Escherichia coli O127:H6 str. E2348/69]
gnl|Prokka|KAGGKOGE_03280,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,gnl|Prokka|KAGGKOGE_03280,VFG033475(gb|WP_001273446), Type III secretion system secretion gatekeeper SepL ,TTSS (VF0172),Effector delivery system (VFC0086),[Escherichia coli O127:H6 str. E2348/69]
gnl|Prokka|KAGGKOGE_03281,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,gnl|Prokka|KAGGKOGE_03281,VFG033472(gb|WP_000381552), Type III secretion system translocator protein EspA ,TTSS (VF0191),Effector delivery system (VFC0086),[Escherichia coli O103:H2 str. 12009]
gnl|Prokka|KAGGKOGE_03282,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,gnl|Prokka|KAGGKOGE_03282,VFG033457(gb|WP_000935757), Type III secretion system translocator protein EspD  pore protein ,TTSS (VF0172),Effector delivery system (VFC0086),[Escherichia coli O127:H6 str. E2348/69]
gnl|Prokka|KAGGKOGE_03283,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,gnl|Prokka|KAGGKOGE_03283,VFG033448(gb|WP_001091991), Type III secretion system translocator protein EspB  pore protein ,TTSS (VF0172),Effector delivery system (VFC0086),[Escherichia coli O127:H6 str. E2348/69]
gnl|Prokka|KAGGKOGE_03284,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,gnl|Prokka|KAGGKOGE_03284,VFG033439(gb|WP_000228584), chaperone for EspD ,TTSS (VF0172),Effector delivery system (VFC0086),[Escherichia coli O127:H6 str. E2348/69]
gnl|Prokka|KAGGKOGE_03285,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,gnl|Prokka|KAGGKOGE_03285,VFG000796(gb|WP_001053840), Type III secretion system needle filament protein EscF ,TTSS (VF0191),Effector delivery system (VFC0086),[Escherichia coli O157:H7 str. EDL933]
gnl|Prokka|KAGGKOGE_03286,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,gnl|Prokka|KAGGKOGE_03286,VFG033422(gb|WP_000245814), chaperone for EscF ,TTSS (VF0172),Effector delivery system (VFC0086),[Escherichia coli O127:H6 str. E2348/69]
gnl|Prokka|KAGGKOGE_03287,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,gnl|Prokka|KAGGKOGE_03287,VFG033737(gb|WP_012579019), Type III secretion system effector EspF ,TTSS secreted effectors (VF1111),Effector delivery system (VFC0086),[Escherichia coli O127:H6 str. E2348/69]
gnl|Prokka|KAGGKOGE_03417,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,gnl|Prokka|KAGGKOGE_03417,VFG021357(gb|WP_001082125), long polar fimbrial chaperone protein LpfB ,Lpf (VF0105),Adherence (VFC0001),[Salmonella enterica subsp. enterica serovar Agona str. SL483]
gnl|Prokka|KAGGKOGE_03418,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,gnl|Prokka|KAGGKOGE_03418,VFG021355(gb|WP_000220311), long polar fimbrial usher protein LpfC ,Lpf (VF0105),Adherence (VFC0001),[Salmonella enterica subsp. enterica serovar Newport str. SL254]
gnl|Prokka|KAGGKOGE_03974,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,gnl|Prokka|KAGGKOGE_03974,VFG043102(gb|WP_000079723), FliC/FljB family flagellin ,Peritrichous flagella (VF1154),Motility (VFC0204),[Escherichia coli O157:H7 str. EDL933]
gnl|Prokka|KAGGKOGE_03996,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,gnl|Prokka|KAGGKOGE_03996,VFG043118(gb|WP_000187358), flagellar biosynthesis protein FliQ ,Peritrichous flagella (VF1154),Motility (VFC0204),[Escherichia coli O157:H7 str. EDL933]
gnl|Prokka|KAGGKOGE_03997,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,gnl|Prokka|KAGGKOGE_03997,VFG043119(gb|WP_000942326), flagellar type III secretion system protein FliR ,Peritrichous flagella (VF1154),Motility (VFC0204),[Escherichia coli O157:H7 str. EDL933]
gnl|Prokka|KAGGKOGE_04065,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,gnl|Prokka|KAGGKOGE_04065,VFG000331(gb|WP_005693548), ADP-heptose synthase ,LOS (VF0044),Immune modulation (VFC0258),[Haemophilus influenzae Rd KW20]
gnl|Prokka|KIDIHNBK_00197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,gnl|Prokka|KIDIHNBK_00197,VFG044280(gb|WP_004244967), iron ABC transporter permease ,Proteobactin (VF1252),Nutritional/Metabolic factor (VFC0272),[Proteus mirabilis HI4320]
gnl|Prokka|KIDIHNBK_00198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,gnl|Prokka|KIDIHNBK_00198,VFG044281(gb|WP_012367516), ABC transporter ATP-binding protein ,Proteobactin (VF1252),Nutritional/Metabolic factor (VFC0272),[Proteus mirabilis HI4320]
gnl|Prokka|KIDIHNBK_01292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,gnl|Prokka|KIDIHNBK_01292,VFG045809(gb|WP_000502301), type VI secretion system tube protein Hcp ,SCI-I T6SS (VF1120),Effector delivery system (VFC0086),[Escherichia coli O25b:H4-ST131]
gnl|Prokka|KIDIHNBK_01644,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,gnl|Prokka|KIDIHNBK_01644,VFG035305(gb|WP_000484009), type VI secretion system lipoprotein TssJ ,SCI-I T6SS (VF1120),Effector delivery system (VFC0086),[Escherichia coli NA114]
gnl|Prokka|KIDIHNBK_01799,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|KIDIHNBK_01799,VFG043078(gb|WP_000349287), flagellar basal-body rod protein FlgF ,Peritrichous flagella (VF1154),Motility (VFC0204),[Escherichia coli O157:H7 str. EDL933]
gnl|Prokka|KIDIHNBK_02055,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,gnl|Prokka|KIDIHNBK_02055,VFG049124(gb|WP_012737540), ureidoglycolate dehydrogenase ,Allantion utilization (VF0572),Nutritional/Metabolic factor (VFC0272),[Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]
gnl|Prokka|KIDIHNBK_02095,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,gnl|Prokka|KIDIHNBK_02095,VFG043245(gb|WP_002213750), flagellar motor stator protein MotA ,Lateral flagella (VF1028),Others (VFC0346),[Yersinia pestis CO92]
gnl|Prokka|KIDIHNBK_02096,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,gnl|Prokka|KIDIHNBK_02096,VFG043244(gb|WP_002211413), FliA/WhiG family RNA polymerase sigma factor ,Lateral flagella (VF1028),Others (VFC0346),[Yersinia pestis CO92]
gnl|Prokka|KIDIHNBK_02108,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,gnl|Prokka|KIDIHNBK_02108,VFG043233(gb|WP_042468851), flagellar basal body P-ring protein FlgI ,Lateral flagella (VF1028),Others (VFC0346),[Yersinia pestis CO92]
gnl|Prokka|KIDIHNBK_02109,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,gnl|Prokka|KIDIHNBK_02109,VFG043232(gb|WP_002211429), flagellar basal body L-ring protein FlgH ,Lateral flagella (VF1028),Others (VFC0346),[Yersinia pestis CO92]
gnl|Prokka|KIDIHNBK_02139,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,gnl|Prokka|KIDIHNBK_02139,VFG043156(gb|WP_005478396), flagellar biosynthesis protein FlhA ,Lateral flagella (VF0625),Biofilm (VFC0271),[Vibrio parahaemolyticus RIMD 2210633]
gnl|Prokka|KIDIHNBK_02524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,gnl|Prokka|KIDIHNBK_02524,VFG035960(gb|WP_001033262), YadA-like family protein ,UpaG adhesin  trimeric AT (VF1125),Adherence (VFC0001),[Escherichia coli NA114]
gnl|Prokka|KIDIHNBK_02882,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,gnl|Prokka|KIDIHNBK_02882,VFG012928(gb|WP_005005342), outer membrane protease of the OmpP family  involved in cleavage of surface exposed IcsA ,IcsP (SopA) (VF0122),Exoenzyme (VFC0251),[Shigella boydii Sb227]
gnl|Prokka|KIDIHNBK_03012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|KIDIHNBK_03012,VFG000478(gb|NP_459678), ferric iron uptake transcriptional regulator ,Fur (VF0113),Regulation (VFC0301),[Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
gnl|Prokka|KIDIHNBK_03277,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,gnl|Prokka|KIDIHNBK_03277,VFG038272(gb|WP_011704540), general secretion pathway protein D ,Exe T2SS (VF0478),Effector delivery system (VFC0086),[Aeromonas hydrophila subsp. hydrophila ATCC 7966]
gnl|Prokka|KIDIHNBK_03797,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,gnl|Prokka|KIDIHNBK_03797,VFG044172(gb|WP_000622316), ATP-binding hydrophilic protein ChuV ,Chu (VF0227),Nutritional/Metabolic factor (VFC0272),[Escherichia coli CFT073]
gnl|Prokka|KIDIHNBK_03798,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,gnl|Prokka|KIDIHNBK_03798,VFG012630(gb|WP_000910399), heme permease protein ChuU ,Chu (VF0234),Nutritional/Metabolic factor (VFC0272),[Escherichia coli 536]
gnl|Prokka|KIDIHNBK_03925,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|KIDIHNBK_03925,VFG046604(gb|WP_012280804), ribulose-phosphate 3-epimerase  ,Capsule (VF0543),Immune modulation (VFC0258),[Francisella philomiragia subsp. philomiragia ATCC 25017]
gnl|Prokka|KIDIHNBK_04184,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,gnl|Prokka|KIDIHNBK_04184,VFG048789(gb|WP_014838943), UDP-glucose 6-dehydrogenase ,Capsule (VF0560),Immune modulation (VFC0258),[Klebsiella oxytoca E718]
gnl|Prokka|KIDIHNBK_04193,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,gnl|Prokka|KIDIHNBK_04193,VFG048800(gb|WP_014230057), dTDP-4-dehydrorhamnose 3 5-epimerase ,Capsule (VF0560),Immune modulation (VFC0258),[Klebsiella oxytoca E718]
gnl|Prokka|KIDIHNBK_04481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,gnl|Prokka|KIDIHNBK_04481,VFG021584(gb|WP_001250321), fimbrial protein ,Stf (VF0958),Adherence (VFC0001),[Salmonella enterica subsp. enterica serovar Newport str. SL254]
gnl|Prokka|LGNBBEFE_00016,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,gnl|Prokka|LGNBBEFE_00016,VFG000121(gb|NP_249453), alginate biosynthesis protein AlgZ/FimS ,Alginate (VF0091),Biofilm (VFC0271),[Pseudomonas aeruginosa PAO1]
gnl|Prokka|LGNBBEFE_00049,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,gnl|Prokka|LGNBBEFE_00049,VFG005360(gb|WP_002262489), type I glyceraldehyde-3-phosphate dehydrogenase ,Streptococcal plasmin receptor/GAPDH (VF1042),Adherence (VFC0001),[Streptococcus mutans UA159]
gnl|Prokka|LGNBBEFE_00507,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|LGNBBEFE_00507,VFG008115(gb|WP_015291574), aspartate 1-decarboxylase ,PanC/PanD (VF0319),Nutritional/Metabolic factor (VFC0272),[Mycobacterium canettii CIPT 140070010]
gnl|Prokka|LGNBBEFE_01441,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,gnl|Prokka|LGNBBEFE_01441,VFG048868(gb|WP_014907228), GDP-L-fucose synthase ,Capsule (VF0560),Immune modulation (VFC0258),[Klebsiella pneumoniae subsp. pneumoniae 1084]
gnl|Prokka|LGNBBEFE_01743,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,gnl|Prokka|LGNBBEFE_01743,VFG013400(gb|WP_005693429), ADP-heptose-LPS heptosyltransferase II ,LOS (VF0044),Immune modulation (VFC0258),[Haemophilus influenzae Rd KW20]
gnl|Prokka|LGNBBEFE_02005,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,gnl|Prokka|LGNBBEFE_02005,VFG045875(gb|WP_000750304), fimbrial protein ,E.coli laminin-binding fimbriae (ELF) (VF1140),Adherence (VFC0001),[Escherichia coli UMNK88]
gnl|Prokka|LGNBBEFE_02208,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gnl|Prokka|LGNBBEFE_02208,VFG043102(gb|WP_000079723), FliC/FljB family flagellin ,Peritrichous flagella (VF1154),Motility (VFC0204),[Escherichia coli O157:H7 str. EDL933]
gnl|Prokka|LGNBBEFE_02232,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|LGNBBEFE_02232,VFG043073(gb|WP_000879706), flagellar basal body P-ring formation protein FlgA ,Peritrichous flagella (VF1154),Motility (VFC0204),[Escherichia coli O157:H7 str. EDL933]
gnl|Prokka|LGNBBEFE_02264,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,gnl|Prokka|LGNBBEFE_02264,VFG045790(gb|WP_000833288), curli production assembly/transport protein CsgE ,Curli fibers (VF1138),Adherence (VFC0001),[Escherichia coli O25b:H4-ST131]
gnl|Prokka|LGNBBEFE_02593,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,gnl|Prokka|LGNBBEFE_02593,VFG040914(gb|WP_011094632), type II secretion system ATPase GspE ,Out (VF1285),Effector delivery system (VFC0086),[Pectobacterium atrosepticum SCRI1043]
gnl|Prokka|LGNBBEFE_02751,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,gnl|Prokka|LGNBBEFE_02751,VFG049196(gb|WP_004890358), ATP-dependent chaperone ClpB ,T6SS-II (VF0783),Effector delivery system (VFC0086),[Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]
gnl|Prokka|LGNBBEFE_03362,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|LGNBBEFE_03362,VFG036972(gb|WP_042508130), fatty acid efflux system protein FarB ,FarAB (VF0450),Antimicrobial activity/Competitive advantage (VFC0325),[Neisseria lactamica 020-06]
gnl|Prokka|LGNBBEFE_03692,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|LGNBBEFE_03692,VFG013037(gb|WP_000640969), iron-enterobactin ABC transporter permease ,Enterobactin synthesis and transport (VF0984),Nutritional/Metabolic factor (VFC0272),[Shigella boydii Sb227]
gnl|Prokka|LKCJGGKA_00050,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gnl|Prokka|LKCJGGKA_00050,VFG035971(gb|WP_024256145), hypothetical protein ,UpaH  AIDA-I type (VF1126),Biofilm (VFC0271),[Escherichia coli str. clone D i2]
gnl|Prokka|LKCJGGKA_00372,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,gnl|Prokka|LKCJGGKA_00372,VFG034386(gb|WP_001305433), regulator protein EcpR ,ECP (VF0404),Adherence (VFC0001),[Escherichia coli O44:H18 042]
gnl|Prokka|LKCJGGKA_00981,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|LKCJGGKA_00981,VFG043079(gb|WP_000625837), flagellar basal-body rod protein FlgG ,Peritrichous flagella (VF1154),Motility (VFC0204),[Escherichia coli O157:H7 str. EDL933]
gnl|Prokka|LKCJGGKA_01144,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|LKCJGGKA_01144,VFG045346(gb|WP_011149697), immunogenic lipoprotein A  ,IlpA (VF0513),Adherence (VFC0001),[Vibrio vulnificus YJ016]
gnl|Prokka|LKCJGGKA_01231,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|LKCJGGKA_01231,VFG013280(gb|WP_011609757), heptosyltransferase I  ,LOS (VF0044),Immune modulation (VFC0258),[Haemophilus somnus 129PT]
gnl|Prokka|LKCJGGKA_01424,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,gnl|Prokka|LKCJGGKA_01424,VFG036001(gb|WP_000556535), autotransporter outer membrane beta-barrel domain-containing protein ,EhaB  AIDA-I type (VF1128),Adherence (VFC0001),[Escherichia coli O44:H18 042]
gnl|Prokka|LKCJGGKA_01585,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gnl|Prokka|LKCJGGKA_01585,VFG034901(gb|WP_000868321), Type III secretion system effector EspY2 ,TTSS secreted effectors (VF1110),Effector delivery system (VFC0086),[Escherichia coli O157:H7 str. EDL933]
gnl|Prokka|LKCJGGKA_01597,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,gnl|Prokka|LKCJGGKA_01597,VFG034897(gb|WP_013009101), Type III secretion system effector EspY1 ,TTSS secreted effectors (VF1111),Effector delivery system (VFC0086),[Escherichia coli O55:H7 str. CB9615]
gnl|Prokka|LKCJGGKA_01621,1,1,1,1,1,1,1,1,1,1,1,2,1,0,1,1,1,1,1,gnl|Prokka|LKCJGGKA_01621,VFG047710(gb|WP_014547360), carbamoyl phosphate synthase large subunit ,Pyrimidine biosynthesis (VF0558),Nutritional/Metabolic factor (VFC0272),[Francisella cf. tularensis subsp. novicida 3523]
gnl|Prokka|LKCJGGKA_01631,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,gnl|Prokka|LKCJGGKA_01631,VFG034849(gb|WP_000129338), Type III secretion system effector EspX1 ,TTSS secreted effectors (VF1110),Effector delivery system (VFC0086),[Escherichia coli O157:H7 str. EDL933]
gnl|Prokka|LKCJGGKA_01665,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,gnl|Prokka|LKCJGGKA_01665,VFG034922(gb|WP_001303732), hypothetical protein ,TTSS secreted effectors (VF1110),Effector delivery system (VFC0086),[Escherichia coli O157:H7 str. EDL933]
gnl|Prokka|LKCJGGKA_02337,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gnl|Prokka|LKCJGGKA_02337,VFG043102(gb|WP_000079723), FliC/FljB family flagellin ,Peritrichous flagella (VF1154),Motility (VFC0204),[Escherichia coli O157:H7 str. EDL933]
gnl|Prokka|LKCJGGKA_02355,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,gnl|Prokka|LKCJGGKA_02355,VFG043112(gb|WP_000620074), flagellar hook length control protein FliK ,Peritrichous flagella (VF1154),Motility (VFC0204),[Escherichia coli O157:H7 str. EDL933]
gnl|Prokka|LKCJGGKA_02376,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,gnl|Prokka|LKCJGGKA_02376,VFG043568(gb|NP_460531), phosphoporin PhoE ,OmpD (VF0969),Adherence (VFC0001),[Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
gnl|Prokka|LKCJGGKA_02575,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,gnl|Prokka|LKCJGGKA_02575,VFG035601(gb|WP_001280269), type IVB secretion system protein IcmH/DotU ,ACE T6SS (VF1122),Effector delivery system (VFC0086),[Escherichia coli O44:H18 042]
gnl|Prokka|LKCJGGKA_02579,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,gnl|Prokka|LKCJGGKA_02579,VFG035701(gb|WP_000896719), type VI secretion system baseplate subunit TssG ,ACE T6SS (VF1122),Effector delivery system (VFC0086),[Escherichia coli O44:H18 042]
gnl|Prokka|LKCJGGKA_02935,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,gnl|Prokka|LKCJGGKA_02935,VFG021422(gb|WP_071586201), outer membrane usher protein ,Sta (VF0953),Adherence (VFC0001),[Salmonella enterica subsp. enterica serovar Schwarzengrund str. CVM19633]
gnl|Prokka|LKCJGGKA_02936,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,gnl|Prokka|LKCJGGKA_02936,VFG004231(gb|WP_000967611), fimbrial chaperone ,Sta (VF0953),Adherence (VFC0001),[Salmonella enterica subsp. enterica serovar Typhi str. CT18]
gnl|Prokka|LKCJGGKA_03051,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,gnl|Prokka|LKCJGGKA_03051,VFG044116(gb|WP_003815434), sigma-70 family RNA polymerase sigma factor ,Direct heme uptake system (VF0689),Nutritional/Metabolic factor (VFC0272),[Bordetella pertussis Tohama I]
gnl|Prokka|LKCJGGKA_03057,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,gnl|Prokka|LKCJGGKA_03057,VFG044173(gb|WP_005477430), Fe(3+) dicitrate ABC transporter ATP-binding protein FecE ,Vibrioferrin (VF0631),Nutritional/Metabolic factor (VFC0272),[Vibrio parahaemolyticus RIMD 2210633]
gnl|Prokka|LKCJGGKA_03366,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,gnl|Prokka|LKCJGGKA_03366,VFG043216(gb|WP_002211449), flagellar biosynthesis protein FliQ ,Lateral flagella (VF1028),Others (VFC0346),[Yersinia pestis CO92]
